TIFF_file,TIFF_path,JPEG_file,JPEG_path,hamming_distance,ssim_score,used_ssim
QCNP_87_900C_1.5h_SolNit_3h_55.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-12/QCNP_87_900C_1.5h_SolNit_3h_55.tif,L5_7ae154ebcbd1661b2ed11e0521a1ed9a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_7ae154ebcbd1661b2ed11e0521a1ed9a.jpg,194,,False
Spinals_ALE_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/12-09-07/Spinals_ALE_11.tif,L5_e5b33b9efbf75f95af3c6065dd7fe3ca.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_e5b33b9efbf75f95af3c6065dd7fe3ca.jpg,428,,False
gr_on_Ni10016.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Jeromy/20160301/gr_on_Ni10016.tif,L5_fb0227082fc1662ec8b33d80d8060a46.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_fb0227082fc1662ec8b33d80d8060a46.jpg,442,,False
grande03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lazzarino M/cleavage/icp_030309/grande03.tif,L5_7ae154ebcbd1661b2ed11e0521a1ed9a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_7ae154ebcbd1661b2ed11e0521a1ed9a.jpg,366,,False
C1_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Shyju/2007-09-18/C1_06.tif,L5_0b72679f3bd5012e40af158a180e62a5.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_0b72679f3bd5012e40af158a180e62a5.jpg,354,,False
used02012013_noaperture_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lazzarino M/punte torre/fibreusate_gennaio/used02012013_noaperture_02.tif,L5_5c0fdf3a408d6fa389ae3a3cbcb82f4b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_5c0fdf3a408d6fa389ae3a3cbcb82f4b.jpg,8,0.9957874684934558,True
QCNP_850_4h_4h5s15m_Giada_E_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-09-06/QCNP_850_4h_4h5s15m_Giada_E_02.tif,L5_20227cc6928cab772b2e6970796d383f.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_20227cc6928cab772b2e6970796d383f.jpg,6,0.9972777477691599,True
GW_down_lower_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/napanil/modines/2011-12-10/GW_down_lower_04.tif,L5_340c7d7eaab1dd1ca87098d8effda5f9.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_340c7d7eaab1dd1ca87098d8effda5f9.jpg,416,,False
bello2_pattern11_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Innocenzi-solgel/pelosi_140509/bello2-160509/bello2_pattern11_03.tif,L5_5ccf259a3e28f9aea730dadbae5f68f9.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_5ccf259a3e28f9aea730dadbae5f68f9.jpg,302,,False
3000rpm_4sec_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/lenti_081027/litografie/3000rpm_4sec_02.tif,L5_1d4f7feb8b6c7b2ba511b560242d351d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_1d4f7feb8b6c7b2ba511b560242d351d.jpg,344,,False
ICP_562_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/THR/ChipCAT/2013-11-05_ChipCAT/ICP_562_02.tif,L5_9b97094f7a954420aea9265ff83d741e.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9b97094f7a954420aea9265ff83d741e.jpg,464,,False
CNTs_85A_6s_dr_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Rago I/2016-03-02/CNTs_85A_6s_dr_02.tif,L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,422,,False
Au_NP10_BLT_SH07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Nappini S/2012-05-14/Au_NP10_BLT_SH07.tif,L5_2f0090ec4b3399a5b949a8df7c4be97c.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_2f0090ec4b3399a5b949a8df7c4be97c.jpg,412,,False
N3_TR_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130909 - NW - Batch130823 - After 30nmHfOx-60Cr40Au/N3_TR_07.tif,L5_4048859ec943405712bd1d1f669c4be9.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_4048859ec943405712bd1d1f669c4be9.jpg,460,,False
ITOw_5.3_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/04_06/ITOw_5.3_05.tif,L5_9ce99662035a222d73e2604b9209e195.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9ce99662035a222d73e2604b9209e195.jpg,430,,False
DOUBLE D16 conc 2B03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/130313/DOUBLE D16 conc 2B03.tif,L5_ac9221925be7adc3213b72c50d8f0b66.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_ac9221925be7adc3213b72c50d8f0b66.jpg,418,,False
A20_BL_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/140226 - nw - test 2/A20_BL_06.tif,L5_1f5eff5eaa067048deeec4f73409337d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_1f5eff5eaa067048deeec4f73409337d.jpg,458,,False
B_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-03-21/B_03.tif,L5_69dfc2719bd9508de824551fc564bc59.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_69dfc2719bd9508de824551fc564bc59.jpg,386,,False
A27_TL_25.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/140520 - Batch 140519 - NiGeAu/A27_TL_25.tif,L5_f0a78cf6627f4bbdd5b18500415d2a6f.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_f0a78cf6627f4bbdd5b18500415d2a6f.jpg,456,,False
MZI_12.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Greco S M L/MRR MZI/2014-10-28/MZI_12.tif,L5_30d451dff2915250c85b244efb1c53f2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_30d451dff2915250c85b244efb1c53f2.jpg,458,,False
N1_TL_16.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130802 - NW - Batch130731/N1_TL_16.tif,L5_9863571f508af2778a90763e03556bb6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9863571f508af2778a90763e03556bb6.jpg,460,,False
CNP_inflow_Long_noCAT_Back_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-02-26/CNP_inflow_Long_noCAT_Back_01.tif,L5_ddffa5a0b9847ad9a2a503623a9c4921.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_ddffa5a0b9847ad9a2a503623a9c4921.jpg,6,0.9957857007214563,True
B2_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/GiovanniDS/2015-06-30/B2_04.tif,L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,432,,False
M2_TR_21.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130730 - NW - Batch130727/M2_TR_21.tif,L5_ce23aa51c686781ab6731d4abf1fb22b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_ce23aa51c686781ab6731d4abf1fb22b.jpg,454,,False
OTS wet 1h+fornace10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/DanieleB/capped pillars/silanizzazione dubbia 17-10-13/OTS wet 1h+fornace10.tif,L5_6f7ab40a2b9edb84c2c9a6370478cb00.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_6f7ab40a2b9edb84c2c9a6370478cb00.jpg,422,,False
Dots_Si_1_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale master/2010-02-13-dots francesi/Dots_Si_1_02.tif,L5_f8ab4b4d11e8ef2aa0a62b4074a63ed1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_f8ab4b4d11e8ef2aa0a62b4074a63ed1.jpg,254,,False
pozzetti3_bosch_18.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/DanieleB/spaziatura pillars/silica beads/pozzetti3_bosch_18.tif,L5_e50a2c8adc3438096a4137e9a6edaeb1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_e50a2c8adc3438096a4137e9a6edaeb1.jpg,426,,False
L_ITO_9_4_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/L_ITO_9/L_ITO_9_4_07.tif,L5_caeead43799b17df7827f98014257e26.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_caeead43799b17df7827f98014257e26.jpg,434,,False
S1_23.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/27-11-07/S1_23.tif,L5_353956df02e72b06939a233c1ba15dc2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_353956df02e72b06939a233c1ba15dc2.jpg,364,,False
EBL1251_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giorgis V/20131028/EBL1251_03.tif,L5_76370f04c0fb865f8fdb7ef569e85069.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_76370f04c0fb865f8fdb7ef569e85069.jpg,434,,False
QCNP_87_850C_3.5h_S+N3h_12.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-15/QCNP_87_850C_3.5h_S+N3h_12.tif,L5_109077bc55b3fd99139fae8c843a4c6b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_109077bc55b3fd99139fae8c843a4c6b.jpg,16,0.9060272042920919,True
A25_TR_18.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/140306 - NW - Batch140306/A25_TR_18.tif,L5_1a8a6e093ebaf4f2940b77cc224339e2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_1a8a6e093ebaf4f2940b77cc224339e2.jpg,444,,False
ARRAY_b7.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/elvio/MASSIMO TORMEN/ARRAY_b7.tif,L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_9b4d65b6e5f5fc8a28ee7aede09ab31a.jpg,450,,False
Neurons_AGi_22072015_PdAu_15.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/15-08-21/Neurons_AGi_22072015_PdAu_15.tif,L5_92a6d806ecc0956819e51d467b58592b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_92a6d806ecc0956819e51d467b58592b.jpg,384,,False
Algae+Graphene_001GP_00.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/14-11-07/Algae+Graphene_001GP_00.tif,L5_76370f04c0fb865f8fdb7ef569e85069.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_76370f04c0fb865f8fdb7ef569e85069.jpg,406,,False
G434C_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/131211 - G434C - tip covered NiGeAuNiAu - small annealed/G434C_09.tif,L5_c3cafee8e97f5dad0cf2c36456e057c6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_c3cafee8e97f5dad0cf2c36456e057c6.jpg,458,,False
15sec_sviluppo_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Innocenzi-solgel/2010-02-01-pelosi/15sec_sviluppo_02.tif,L5_c5293f11a2d7ed84e5c6762fd2971047.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_c5293f11a2d7ed84e5c6762fd2971047.jpg,386,,False
Ac2_075_25_69064.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/GiovanniDS/2015-05-27/Ac2_075_25_69064.tif,L5_6f7ab40a2b9edb84c2c9a6370478cb00.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_6f7ab40a2b9edb84c2c9a6370478cb00.jpg,462,,False
L5_G141C_TR_21.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130713 - NW - Batch130710/L5_G141C_TR_21.tif,L5_63f96140d247d39cb08e00b1160637af.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_63f96140d247d39cb08e00b1160637af.jpg,444,,False
06-11-07_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/flavio/06-11-2007/06-11-07_04.tif,L5_7104005ac2dc84f9c8c4d6bc80e8d10c.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_7104005ac2dc84f9c8c4d6bc80e8d10c.jpg,350,,False
sample103.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Jashmini/2013_06_24/sample103.tif,L5_02fc18e4d8eddd84c695096e31d502e1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_02fc18e4d8eddd84c695096e31d502e1.jpg,460,,False
Fluorurato_1_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Innocenzi-solgel/pelosi_140509/Fluorurato_1_11.tif,L5_6e8c21c6e040995664053680a2287a6a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_6e8c21c6e040995664053680a2287a6a.jpg,388,,False
MZI_5_00.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Greco S M L/MF_Cut_1/MZI_5_00.tif,L5_deb686b332306579b0af25e701867ac9.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_deb686b332306579b0af25e701867ac9.jpg,436,,False
G433_28.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/140127 - G433C/G433_28.tif,L5_02fc18e4d8eddd84c695096e31d502e1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_02fc18e4d8eddd84c695096e31d502e1.jpg,460,,False
Andrea_26.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/14-07-30/Andrea_26.tif,L5_7d8a87c3cec7a1b45f905c00918477b7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_7d8a87c3cec7a1b45f905c00918477b7.jpg,462,,False
modines_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/napanil/modines/2010-02-09-glasgow/modines_04.tif,L5_55035660fbc577d5b086853f4ab3622a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_55035660fbc577d5b086853f4ab3622a.jpg,350,,False
CNP_87_850C_3.5h_rotte_21.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-09/CNP_87_850C_3.5h_rotte_21.tif,L5_5dbdf7f4cb312454fa8c7d264e3e3c5d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_5dbdf7f4cb312454fa8c7d264e3e3c5d.jpg,2,0.9948160542304401,True
N5 mixNOTaq05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/141120/N5 mixNOTaq05.tif,L5_2930ec54e815f9d3448b1e7cc19a9adb.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_2930ec54e815f9d3448b1e7cc19a9adb.jpg,450,,False
A_ITO_4C_1_bordo_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/A_ITO_4/A_ITO_4C_1_bordo_02.tif,L5_378a1e66a08d11bde378b2b53194f58a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_378a1e66a08d11bde378b2b53194f58a.jpg,438,,False
5CL_A_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/celle con paste Ke A/5CL_A/5CL_A_11.tif,L5_1a8a6e093ebaf4f2940b77cc224339e2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_1a8a6e093ebaf4f2940b77cc224339e2.jpg,446,,False
TiO2_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 powder/PDCB/TiO2_PDCB_50_50_EtOH_Airspray/TiO2/TiO2_08.tif,L5_2206f5cf2ce2b1511db991250a597377.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_2206f5cf2ce2b1511db991250a597377.jpg,450,,False
CNTs_85A_6s14.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Rago I/2016-03-03/CNTs_85A_6s14.tif,L5_92a6d806ecc0956819e51d467b58592b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_92a6d806ecc0956819e51d467b58592b.jpg,350,,False
SpinalsOnCNTs_23-10-12_77.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/12-11-05/SpinalsOnCNTs_23-10-12_77.tif,L5_ea6dd5363606d6f9b9206e5f89f04f2d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_ea6dd5363606d6f9b9206e5f89f04f2d.jpg,444,,False
ch85s_wetOTS_Au_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/DanieleB/capped pillars/SILICA BEADS/ch85s_wetOTS_Au_08.tif,L5_26e911ece93ac441d1b9c42d0f2710a2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_26e911ece93ac441d1b9c42d0f2710a2.jpg,450,,False
img_14.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/elena/dryElectrodesA/img_14.tif,L5_a26e553c2b094e1fd62a74dc2e3b9679.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_a26e553c2b094e1fd62a74dc2e3b9679.jpg,438,,False
Andrea_34.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/14-07-30/Andrea_34.tif,L5_26e911ece93ac441d1b9c42d0f2710a2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_26e911ece93ac441d1b9c42d0f2710a2.jpg,448,,False
ITOw_5.4_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/04_06/ITOw_5.4_09.tif,L5_c83a7358daa9de78aafce44568e639bb.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_c83a7358daa9de78aafce44568e639bb.jpg,428,,False
EBL680_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giorgis V/20121113/EBL680_08.tif,L5_6354c361702b5c53b04d5b447d5666d3.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_6354c361702b5c53b04d5b447d5666d3.jpg,454,,False
C4BL_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130516 - C4SL/C4BL_08.tif,L5_5a98aa6e5b1f31fc178506adb5b090eb.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_5a98aa6e5b1f31fc178506adb5b090eb.jpg,444,,False
A66_8DIV_CNT_38.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/11-03-24/A66_8DIV_CNT_38.tif,L5_2f361f61a2503f4467790580ba6538a0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_2f361f61a2503f4467790580ba6538a0.jpg,432,,False
