JPEG_file,JPEG_path,TIFF_file,TIFF_path,hamming_distance,ssim_score,used_ssim,match_quality
L2_64ee83db7873fb2eb121052766d05b74.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_64ee83db7873fb2eb121052766d05b74.jpg,DOUBLE D16 6K 27-206.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/130311/DOUBLE D16 6K 27-206.tif,14,0.9973648364633355,True,excellent
L2_cc54d00e86c57680b27ede91025753f5.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_cc54d00e86c57680b27ede91025753f5.jpg,QCNP_87_900C_1.5h_SolNit_3h_54.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-12/QCNP_87_900C_1.5h_SolNit_3h_54.tif,378,,False,no_match
L2_848a2d6b2b528b49b29d21b1cc431681.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_848a2d6b2b528b49b29d21b1cc431681.jpg,vetrino_250nm_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/2009-04-07/vetrino_250nm_06.tif,422,,False,no_match
L2_b4b83bf70c1e1bdd33b546472102b970.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_b4b83bf70c1e1bdd33b546472102b970.jpg,alpha_02M_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/LiF/alpha 02M/alpha_02M_06.tif,6,0.9984798105163856,True,excellent
L2_bd7dfe5615aa1a5bc90e322f6ae3c7b8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_bd7dfe5615aa1a5bc90e322f6ae3c7b8.jpg,DNAoV2TP20F9-1bandsecond25.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/150529/DNAoV2TP20F9-1bandsecond25.tif,4,0.9993107873710292,True,excellent
L2_8bf000a3a9c877fab6ecefde6fcffce6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8bf000a3a9c877fab6ecefde6fcffce6.jpg,MgO_23.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/11-08-08/MgO_23.tif,12,0.9950519277738221,True,excellent
L2_28f12153bc9d06ae5a2eae269298e187.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_28f12153bc9d06ae5a2eae269298e187.jpg,Dots_Si_1_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale master/2010-02-13-dots francesi/Dots_Si_1_01.tif,312,,False,no_match
L2_d0f93b7f972664380011940ab7e3b331.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_d0f93b7f972664380011940ab7e3b331.jpg,Template10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/141105/Template10.tif,8,0.9953491765894819,True,excellent
L2_8e0db8fe7beda6793b9b12b030647d61.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8e0db8fe7beda6793b9b12b030647d61.jpg,MZI_15.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Greco S M L/MRR MZI/2014-10-28/MZI_15.tif,436,,False,no_match
L2_1749c9a577e888fa8f66a5ee0d111bb8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_1749c9a577e888fa8f66a5ee0d111bb8.jpg,DNAoDisk+NPF80Vextr.14.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/140214/DNAoDisk+NPF80Vextr.14.tif,434,,False,no_match
L2_94f47c04cee0eb25227aeba01b66724b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_94f47c04cee0eb25227aeba01b66724b.jpg,DNAoV2TP20F9-1bandsecond00.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/150529/DNAoV2TP20F9-1bandsecond00.tif,10,0.9989153424678974,True,excellent
L2_00f1b322dbc50699a388b2452f91cce7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_00f1b322dbc50699a388b2452f91cce7.jpg,D21R DTT Duncan08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/121115/D21R DTT Duncan08.tif,24,0.996278005840286,True,excellent
L2_436194f7c4b270427f76fe801ce824f7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_436194f7c4b270427f76fe801ce824f7.jpg,2_2_13.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/grubi/2_2/2_2_13.tif,8,0.9937157378602002,True,excellent
L2_281b9c4557fc7162ca6f59dd7d385240.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_281b9c4557fc7162ca6f59dd7d385240.jpg,ControlSTV03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/130726/ControlSTV03.tif,10,0.9957419057732082,True,excellent
L2_69a49f279e62b90f8fa4c212983bba36.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_69a49f279e62b90f8fa4c212983bba36.jpg,900_SU8_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Gioia/2010-03-30/900_SU8_03.tif,404,,False,no_match
L2_6ea12bebfbd82c06f411eb81d19de8bd.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_6ea12bebfbd82c06f411eb81d19de8bd.jpg,8b_mid-edge_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Istem/TASC Project/Set 4/8b_mid-edge_02.tif,4,0.9997306199301729,True,excellent
L2_656a606f31b6a34299a597ee26d31eb8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_656a606f31b6a34299a597ee26d31eb8.jpg,SpinDiss_on_CNTs_76.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/13-07-10/SpinDiss_on_CNTs_76.tif,446,,False,no_match
L2_8a54624ec99ac5a60b54a309a88e54e2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8a54624ec99ac5a60b54a309a88e54e2.jpg,A_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-03-28/A_09.tif,382,,False,no_match
L2_33619f8ec2a81698bafa2949da141984.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_33619f8ec2a81698bafa2949da141984.jpg,P+Tmix+pol02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/141110/P+Tmix+pol02.tif,10,0.9958854283094717,True,excellent
L2_6065ef9266bda5669fa6c293bfcef1f1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_6065ef9266bda5669fa6c293bfcef1f1.jpg,Mask1_12Jcm2_boe1_3_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/sol gel Anna/2009-08-01-Anna/Mask1_12Jcm2_boe1_3_04.tif,314,,False,no_match
L2_d82d9a9653d93139bd64ed185e0254c8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_d82d9a9653d93139bd64ed185e0254c8.jpg,C1_24.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/GiovanniDS/2015-06-30/C1_24.tif,406,,False,no_match
L2_d34a677fe9910e94d65ea996910f305c.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_d34a677fe9910e94d65ea996910f305c.jpg,4-D21R200-113.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/121008/4-D21R200-113.tif,428,,False,no_match
L2_e84d73382dcbc811112ea77561bd3b12.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_e84d73382dcbc811112ea77561bd3b12.jpg,9b_inner-new_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Istem/TASC Project/Set 4/9b_inner-new_05.tif,426,,False,no_match
L2_815a769ff3298bfd46812adaf8e4d084.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_815a769ff3298bfd46812adaf8e4d084.jpg,Si_10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/22-04-08/Si/Si_10.tif,388,,False,no_match
L2_1d0f4f1df3e3ecd23b0e48cd84ef9a51.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_1d0f4f1df3e3ecd23b0e48cd84ef9a51.jpg,1F_basico_15J_ZP_10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/sol gel Anna/2009-07-31-Anna/1F_basico_15J_ZP_10.tif,434,,False,no_match
L2_8ddffc58ea41c190507854f55ab54db1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8ddffc58ea41c190507854f55ab54db1.jpg,MgO_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/03-04-08/MgO_07.tif,6,0.98949642393893,True,excellent
L2_5324a0c49bb03dff8a9330127e42dd5b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_5324a0c49bb03dff8a9330127e42dd5b.jpg,20nm_ann_27.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Naumenko/2014/2014-04-30/20nm_ann_27.tif,18,0.9958235736499818,True,excellent
L2_7efb32ce6c0e4f6efdd081f888dff0de.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_7efb32ce6c0e4f6efdd081f888dff0de.jpg,CNP_86-1_850C_1.5h_20mBOE_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-07/CNP_86-1_850C_1.5h_20mBOE_11.tif,428,,False,no_match
L2_c7549c8e77c21a4eb56feca4c7ed4e06.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_c7549c8e77c21a4eb56feca4c7ed4e06.jpg,Copy of Sample407.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lazzarino M/Riste/Copy of Sample407.tif,440,,False,no_match
L2_c78f5d9496832923aeadfac6903bb5c0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_c78f5d9496832923aeadfac6903bb5c0.jpg,ITOW_3_3_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/0605/ITOW_3_3_06.tif,2,0.9951974657883822,True,excellent
L2_a949266c1130d2bd0d863e10e36f61a6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_a949266c1130d2bd0d863e10e36f61a6.jpg,DHPAl_ZP_5JLilit_100C_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Gioia/DPHAl/2010-10-30-Lilit-5J/DHPAl_ZP_5JLilit_100C_09.tif,440,,False,no_match
L2_7841b81666161c5caa5eca822d7f19a0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_7841b81666161c5caa5eca822d7f19a0.jpg,NRsF10+DO08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/130731/NRsF10+DO08.tif,8,0.9981318819937843,True,excellent
L2_558c628abd937867ffbab542d6811b91.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_558c628abd937867ffbab542d6811b91.jpg,PtRh_2_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/07-10-08/PtRh_2_11.tif,438,,False,no_match
L2_3e79a0790058c3c79872fe51caddc0b3.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_3e79a0790058c3c79872fe51caddc0b3.jpg,B1_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Shyju/2007-08-01/B1_01.tif,4,0.9995299655859595,True,excellent
L2_eea697e59d8be22643014c0241f1fd00.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_eea697e59d8be22643014c0241f1fd00.jpg,DNAoV1TP20F9NRF1025.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/150513/DNAoV1TP20F9NRF1025.tif,350,,False,no_match
L2_5393c2df95ca5d8b2b738715769efa95.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_5393c2df95ca5d8b2b738715769efa95.jpg,NF-A_17.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/P3HT nanofibers/NF-A/NF-A_17.tif,438,,False,no_match
L2_64c8f160fd409782a69e6a73d425c263.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_64c8f160fd409782a69e6a73d425c263.jpg,D16Sigma20Mg10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/141010/D16Sigma20Mg10.tif,8,0.9964751450389544,True,excellent
L2_0528ab6cbbfa563286b5a2c4a2d9a234.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_0528ab6cbbfa563286b5a2c4a2d9a234.jpg,WPtRh5_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/10-11-08/WPtRh5_04.tif,8,0.9921611219629504,True,excellent
L2_af53ef9c142f5d11f8c9aabe967f8f0d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_af53ef9c142f5d11f8c9aabe967f8f0d.jpg,1_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dal Zilio S/Mistura/2014-09-25/1_05.tif,378,,False,no_match
L2_350cf2b4405157a4bccb6970fa55522e.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_350cf2b4405157a4bccb6970fa55522e.jpg,Template06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/141105/Template06.tif,8,0.997818294457589,True,excellent
L2_5e5facb55aff1aaccf6fc0c7a76b08e7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_5e5facb55aff1aaccf6fc0c7a76b08e7.jpg,SpinalsOnCNTs_23-10-12_82.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/12-11-05/SpinalsOnCNTs_23-10-12_82.tif,438,,False,no_match
L2_cb7b5b51e0dee0e65576fdba649f6541.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_cb7b5b51e0dee0e65576fdba649f6541.jpg,zigzag_250nm_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale-master-roma/zigzag_250nm_02.tif,294,,False,no_match
L2_8b9c055ad4b06226b8e2a828801133fe.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8b9c055ad4b06226b8e2a828801133fe.jpg,D21double27-900.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/121001/D21double27-900.tif,436,,False,no_match
L2_a1574e29c9efc27e841d9c8303cb9cf7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_a1574e29c9efc27e841d9c8303cb9cf7.jpg,8b_outer-edge_10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Istem/TASC Project/Set 4/8b_outer-edge_10.tif,0,0.9998013849873819,True,excellent
L2_120f2f858c3162a4eb206e035517d492.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_120f2f858c3162a4eb206e035517d492.jpg,DNAoV1NR4+F9-1006.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/150527/DNAoV1NR4+F9-1006.tif,6,0.9972362962703185,True,excellent
L2_ae140a7df6cc0e3a62ff92a710e92e14.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_ae140a7df6cc0e3a62ff92a710e92e14.jpg,CNTs_on_SiO2_FromLiquid_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/14-10-17/CNTs_on_SiO2_FromLiquid_01.tif,444,,False,no_match
L2_3ebc4a30a2c7603db1d5df5322fc0c33.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_3ebc4a30a2c7603db1d5df5322fc0c33.jpg,Fluorurato_3_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Innocenzi-solgel/pelosi_140509/Fluorurato_3_05.tif,428,,False,no_match
L2_e4a2942c17e13a3c10d0bf98bdc4a21d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_e4a2942c17e13a3c10d0bf98bdc4a21d.jpg,Slo_02M_19.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/LiF/Slo 02M/Slo_02M_19.tif,136,,False,fair
L2_6c8064526d6eac4b136a0cf85bb28396.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_6c8064526d6eac4b136a0cf85bb28396.jpg,1300_10.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Gioia/2010-03-24/1300_10.tif,438,,False,no_match
L2_39952125c08bde3c8302334dee1b7b8d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_39952125c08bde3c8302334dee1b7b8d.jpg,DNAoDisk+NPF80Vextr.19.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/140214/DNAoDisk+NPF80Vextr.19.tif,448,,False,no_match
L2_53658db14c066f9e0e7e49ec149854cd.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_53658db14c066f9e0e7e49ec149854cd.jpg,A_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-03-28/A_09.tif,408,,False,no_match
L2_0eb71753db90c6b4f5520056bccc2edf.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_0eb71753db90c6b4f5520056bccc2edf.jpg,Tio2_450_1h15_00.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Fatti da Cristiano/05_08/Tio2_450_1h15_00.tif,392,,False,no_match
L2_e92807e9b9b68f22c19e010db55e15af.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_e92807e9b9b68f22c19e010db55e15af.jpg,SamplewithSTV05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/130726/SamplewithSTV05.tif,0,0.9953572596642035,True,excellent
L2_023a94993f60c67f9f8554ece26187de.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_023a94993f60c67f9f8554ece26187de.jpg,test-linee_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale-master-roma/clean-tweezers/test-linee_01.tif,440,,False,no_match
L2_8257af1d310257df2ae24e3116ad61f3.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8257af1d310257df2ae24e3116ad61f3.jpg,L_ITO_14_4_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lorenzo D/12-06-19/L_ITO_14_4_07.tif,8,0.9989418640184365,True,excellent
L2_6a9cdadf3df0393cb79677d947bf9266.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_6a9cdadf3df0393cb79677d947bf9266.jpg,A1_09.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Shyju/2007-08-01/A1_09.tif,4,0.9992430181865547,True,excellent
L2_d29fa2e15e8d0bd196c36f193857260d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_d29fa2e15e8d0bd196c36f193857260d.jpg,7a_mid-edge_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Istem/TASC Project/Set 4/7a_mid-edge_02.tif,6,0.9945666521065439,True,excellent
L2_51b55f790325f789a1587b74531bf654.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_51b55f790325f789a1587b74531bf654.jpg,lif (CTAB)23.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/LiF/lif(CTAB)/lif (CTAB)23.tif,442,,False,no_match
L2_31bb875bc5306ca3a8eea4ca983ab525.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_31bb875bc5306ca3a8eea4ca983ab525.jpg,CNP_87_850C_2.5h_5m_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-07/CNP_87_850C_2.5h_5m_06.tif,396,,False,no_match
L2_8c4cc2a7871e2a73e1491963b54b5717.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Particles/L2_8c4cc2a7871e2a73e1491963b54b5717.jpg,slo LiF18.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/LiF/brevetto 090609/slo/slo LiF18.tif,8,0.9611001484142656,True,excellent
